SalesID,SalesPersonID,CustomerID,ProductID,Quantity,Discount,TotalPrice,sales_date,TransactionNumber
1353951,5,52046,5,14,0.0,0,2018-03-15,G6B128GMEE0F0I00E5ZO
4041866,21,52049,5,14,0.0,0,2018-03-24,BPSNQ4Z69V1DJ2ETOTG5
1113570,13,52081,5,14,0.0,0,2018-02-05,82X4R0GQ63NLVQ3NNMLK
4256240,5,52200,5,14,0.0,0,2018-01-14,0L6PL60NGDDJ4GZX46JD
5009928,5,52248,5,14,0.0,0,2018-03-05,A5E7KIZ3D8430VSWC07D
6680849,5,52258,5,14,0.0,0,2018-05-03,FHJOUURHW5I22HSXPVR5
5671114,21,52342,5,14,0.0,0,2018-04-07,6ABHLM3GYGAONMJTEV8O
194195,13,52492,5,14,0.0,0,2018-01-29,6LFWT2WTCRPZ03UHNS8L
542613,13,52761,5,14,0.0,0,2018-03-28,3UDX9RDPA1PR5260ED7H
2746167,6,52809,5,14,0.0,0,2018-01-25,O779MBYSTPBX6JWF7AO2
6265002,6,52947,5,14,0.0,0,2018-01-12,LJYWPOOSK9QP1Y5OYCOA
5891223,13,52978,5,14,0.0,0,2018-03-17,BM69ACAGBPFENAZVCMDK
5027855,13,52999,5,14,0.0,0,2018-01-19,0I7DMYXN9GIDNK7U0B6L
3413415,21,53168,5,14,0.0,0,2018-03-20,7KJ9PBJUB7D5UYI7JBHR
1896096,6,53178,5,14,0.0,0,2018-03-23,XWXMXBFURPX6PZTFXQKZ
6347939,13,53357,5,14,0.0,0,2018-01-08,XUGPTLDGOXIRU8HVNIT1
4925088,21,53372,5,14,0.0,0,2018-01-19,7S73WALO0L2AKKWPI8WN
6574310,13,53396,5,14,0.0,0,2018-01-06,ROCVJUXEC6FGFC3CXMJ2
3407610,14,53743,5,14,0.0,0,2018-02-24,3ZRKQWWVNRE1YMYIBI0O
1736378,14,54342,5,14,0.2,0,2018-05-06,6R1AWWSN8QXKPFCNMZPN
3358401,14,54350,5,14,0.1,0,2018-03-20,SXHQ5KHRWCNLGNJKH0TX
2256509,21,54351,5,14,0.1,0,2018-03-02,AJLF2MDSP497J6CD2WNK
2062913,6,54369,5,14,0.0,0,2018-02-07,EPDL639OPBAS5JCO3EZL
4422783,21,54398,5,14,0.0,0,2018-04-09,J7JM34XYGBZAGZTJNSFQ
4728720,14,54412,5,14,0.0,0,2018-04-01,DR6J4C5QGBKTMV2AKAI9
3234601,14,54412,5,14,0.0,0,2018-01-25,4MU88HEPIJKRZT76TMSM
1060760,21,54437,5,14,0.2,0,2018-01-26,EB4SCO3J08AVXMRRVOKY
4763813,14,54605,5,14,0.0,0,2018-03-24,N0RO9PK2118ZJP4NOCYJ
2196662,6,54692,5,14,0.0,0,2018-03-14,X1ADYQUDR192ZO2RCZ56
5069639,22,54733,5,14,0.0,0,2018-04-01,YVKXKGPXLIO856RFJNEJ
6373415,6,54763,5,14,0.2,0,2018-04-25,5ACTQ6P6ARIUJ744Q4D9
5572068,22,54855,5,14,0.0,0,2018-04-05,FH1LMX4ILF5555VXSLR4
461735,22,55072,5,14,0.0,0,2018-01-24,3HU3GQ3NDM68CNI2QHY3
6676582,14,55191,5,14,0.0,0,2018-01-11,6S59EYCGS3WLTRTU3CA3
5529294,22,55228,5,14,0.0,0,2018-02-26,81TDC6835LFFRJAULHQB
5917449,14,55341,5,15,0.2,0,2018-05-06,LCTTZZRKSDIYWE093SC7
6702291,7,56096,5,15,0.0,0,2018-04-03,Z1B223TOKH380P2GUZ42
3326729,7,56233,5,15,0.0,0,2018-02-18,HNEWQ1BM2SVL7FLUYUQJ
2290280,15,56459,5,15,0.0,0,2018-01-03,AYW7VTW6UENPD38FMY3F
5353516,7,56485,5,15,0.1,0,2018-02-14,UVP8N8L29MUNWUW27E16
1427226,22,56498,5,15,0.0,0,2018-04-29,W2AERXTO9DF3FUT6S6X7
2538281,15,56660,5,15,0.0,0,2018-02-06,9NTDSEFU5LEHHLII2MSU
620025,15,56699,5,15,0.0,0,2018-01-03,P5ISNQRE45OS6IKU9ORD
101767,22,56767,5,15,0.0,0,2018-01-27,JTPYADO4LM60936UOY0U
4728635,22,56810,5,15,0.0,0,2018-02-21,IO0YUJFBSI8SP9C1W2C6
381819,7,56847,5,15,0.0,0,2018-02-09,MBYQ00UT4RC8RBP5XDIO
471379,7,57076,5,15,0.2,0,2018-04-21,M0N90PPTOH73DUV7491O
126545,23,57269,5,15,0.0,0,2018-03-18,WNHSY30A1XEY1KRCX2CD
6676018,15,57386,5,15,0.0,0,2018-03-16,UTDSN4OFATAK0T22EWJQ
5534344,15,57479,5,15,0.0,0,2018-04-11,7O9B7Y2QHROVFO1SFASM
4477843,23,57576,5,15,0.0,0,2018-03-05,HIBUEG2US2ZOHFAB90WA
245987,7,57608,5,15,0.2,0,2018-03-07,ODOXQX5ZRRIGC4Y54SN0
5503670,23,57785,5,15,0.0,0,2018-02-21,X28DMR4ZWM1A1WP80SQ3
6092929,23,58047,5,15,0.0,0,2018-04-25,AZVR3T5TBJMVKKNJQNQE
6537518,23,58079,5,15,0.0,0,2018-03-30,EDUMBJQYDH5KT5XYYETY
1925243,8,58090,5,15,0.0,0,2018-03-04,VLN28ZQ9M46C9568GKAK
2267159,8,58243,5,15,0.0,0,2018-04-03,68MFLIW3BJ9LNW7NMHP2
2629279,23,58253,5,15,0.0,0,2018-02-14,5LJSUKCJBCH15N9ZMAYC
1905225,23,58300,5,15,0.0,0,2018-02-19,5R0B6XW8K18PV792AUPB
4046202,8,58464,5,15,0.0,0,2018-04-23,ROYEXDJBJZRJ997QXAT5
1661465,15,58490,5,15,0.0,0,2018-01-14,7UOED9RU15FMK6MH2YVH
5304149,23,58927,5,15,0.0,0,2018-03-22,HLTDSEY2CB5FJJQ9VWC1
1522084,23,59038,5,15,0.0,0,2018-02-02,46X5K8MXZTVM0PA6ZGWH
2035764,23,59049,5,15,0.0,0,2018-01-27,B8TGGAHKEL22XG719OU2
85051,8,59511,5,16,0.0,0,2018-04-05,V040Z8R34HB4VXFNF5H7
3411585,23,59517,5,16,0.0,0,2018-02-26,85PB3ADXYQC583IL88H8
284322,16,59609,5,16,0.0,0,2018-01-02,0GAVD8DBBVL25LVO63Y6
3750497,16,59909,5,16,0.0,0,2018-03-21,6ZPAAFFZW4D6BCIJ7Q3S
2054410,16,60608,5,16,0.0,0,2018-02-25,OGK7CRM1OW85UBDHTMTT
3656879,9,60871,5,16,0.0,0,2018-01-08,CZWEZ3HMV2WORMEQYOQ6
6121757,9,60917,5,16,0.2,0,2018-05-06,6WVT1PZNNC3LNVFNEZI0
361384,1,60972,5,16,0.0,0,2018-03-30,DVNI3ZJNPBCC82CJOKYF
779359,9,61159,5,16,0.0,0,2018-03-10,RA7S82F4UMLRUK62GUNM
5645727,16,61213,5,16,0.2,0,2018-05-03,Z4PJ5T1Q8P01A1FZV6IL
3154073,16,61293,5,16,0.0,0,2018-01-09,1Z0PGRH8E4UIGQH1MF6V
4048106,17,61483,5,16,0.0,0,2018-03-03,UP6UG74WVZLMBUVQE55S
1386288,9,61592,5,16,0.0,0,2018-03-01,74O57WA64EI21X3Z0EUF
1450272,9,61601,5,16,0.1,0,2018-02-04,8AYNNPDM8RNTLF9PYGFK
5323890,9,61754,5,16,0.0,0,2018-01-04,MPM5QKLBPKA7WJDMRX8T
2818731,17,61831,5,16,0.0,0,2018-01-01,BZZJD45FEXXNEW14UOFD
4780324,17,61954,5,16,0.0,0,2018-03-26,16ECWY5ID7OZ7BF0BDKO
930928,17,62101,5,16,0.0,0,2018-05-09,PWXZIZE1HWSGKOJNFOOD
1478604,1,62194,5,16,0.0,0,2018-04-10,DJ07H7E4MNROW9NQDCU7
126799,9,62323,5,16,0.0,0,2018-02-09,0CJS6ZNNRGWN17T15Q28
1477083,9,62385,5,16,0.0,0,2018-04-09,QESM7KOKEU9PXS9LZI8L
3375801,9,62390,5,16,0.1,0,2018-01-14,PVBX4HR1UWQTNBL5S6GS
4556359,17,62983,5,16,0.0,0,2018-05-08,7AUSS1614E1IQKW1W96T
381872,17,63050,5,16,0.0,0,2018-01-21,9O6NAR0S7WRFRHN2HUE8
1122206,10,63152,5,16,0.0,0,2018-01-20,ZEMS19QF85K4JQYSIKJW
5761099,10,63193,5,16,0.0,0,2018-04-19,TH9FH6QYO0HPL3OB7FVE
169185,2,63288,5,17,0.0,0,2018-02-28,HFX2GC8BJBT72WXU410D
3359318,17,63311,5,17,0.0,0,2018-03-07,GRWAKANMJ8B4QW0KDD5B
2322291,10,63388,5,17,0.0,0,2018-01-10,3YCAUGP2GXVEHM8PHAFB
2599294,10,63455,5,17,0.0,0,2018-03-28,ZN13FKUNTVD3YRO7LM34
4884602,17,63534,5,17,0.0,0,2018-04-19,9RVKFXGVBLHU2PZXTLIR
4364555,17,63601,5,17,0.0,0,2018-02-20,E6UNW9239174WBJ06XDA
107875,2,63646,5,17,0.0,0,2018-01-11,APZMHNQZF8A0QWNV9B4D
3020737,10,63754,5,17,0.0,0,2018-04-16,SW764AAVJPSIYQDN8NRM
1506489,10,63987,5,17,0.0,0,2018-01-23,STUOBJJ40L3866QON3FK
2622215,18,64096,5,17,0.1,0,2018-04-09,8ZWSTDV0AB015CNFPTJN
4261287,2,64160,5,17,0.2,0,2018-01-08,IJR4DDTI96NW1IOWJ3KQ
5307640,10,64192,5,17,0.0,0,2018-01-24,TJGUQX64J969CAKFCRS7
1621562,18,64704,5,17,0.0,0,2018-04-23,EDABBB20W18H43KR75US
2916267,10,64885,5,17,0.0,0,2018-03-10,K2CD2YFHNENPU6PXYUBH
1852372,3,64956,5,17,0.0,0,2018-03-16,557VT5DMHC0FN06870LA
625879,18,65252,5,17,0.0,0,2018-03-31,OH7WWV9GZ98X7VCVIHET
2640975,18,65509,5,17,0.0,0,2018-03-11,KJLB9FQLKLV2885VPU4W
4962888,18,65558,5,17,0.0,0,2018-04-23,K5PIPFO0PFRPD5OBFT02
5003525,10,65610,5,17,0.0,0,2018-01-09,Z58EWMYMQMNL4ALB2EIY
3884349,3,65643,5,17,0.0,0,2018-02-10,ZY2WVSTINEYAUW8FXOKD
4252973,11,65725,5,17,0.2,0,2018-04-22,0HK50NH8EWA5NY3N96LA
5572633,3,65747,5,17,0.0,0,2018-02-21,9AUP3EGFID18PYGRXY5D
1247218,3,65953,5,17,0.2,0,2018-02-24,KXLZMLTYADIJY1RG2CQ2
2756921,3,66107,5,17,0.2,0,2018-04-26,1DIYBUP76KRNP889PRM7
1891952,18,66190,5,17,0.0,0,2018-03-12,MQRCULEMGNJJM45DEVIM
5341094,3,66195,5,17,0.1,0,2018-01-24,0S6R9TENI7ITMXS27OXJ
414837,18,66271,5,17,0.0,0,2018-04-20,UH304XUOF2BG5224PI6K
2454189,3,66390,5,17,0.0,0,2018-04-09,9HH62O47UJQ8H0R5JEPE
3992215,3,66489,5,17,0.0,0,2018-03-24,CX0PV4SEYXHEQC6HGCJY
2860749,3,66495,5,17,0.0,0,2018-05-02,CDWWNR8TN4IH60I8S3Y8
3738273,19,66558,5,17,0.0,0,2018-03-12,7MMDM689IX398ZZPZ3NU
5210582,3,66558,5,17,0.0,0,2018-04-14,YOLOHWNQDQDDIL2VCH67
2846551,19,66670,5,17,0.0,0,2018-05-08,GLUO91I1SEV0KFZR3QTF
5299451,3,66736,5,17,0.0,0,2018-01-23,H44YLYMB62687UFURIPE
3830199,3,66785,5,17,0.0,0,2018-02-22,DPB8Q4FP4OG4JTHJWF4B
3868733,11,67005,5,17,0.1,0,2018-05-03,CXHEFP0TCO6Q2V8FPGF4
6018714,3,67137,5,17,0.0,0,2018-04-15,1T2H4SHTC0KH4KDWGIJ3
226719,19,67258,5,18,0.0,0,2018-03-05,RVKIL2CFCF8SC3ZP2BXJ
5384945,19,67263,5,18,0.0,0,2018-01-02,7SJRKFY4DYWKROUARIDX
2591558,4,67533,5,18,0.0,0,2018-01-11,TGMVH9S7Y6CZOEYP9JTK
5764447,11,67597,5,18,0.0,0,2018-02-10,W972MFUJKSRKKO7650MM
1312499,11,67685,5,18,0.0,0,2018-01-29,UE8PT091Y231WMPLXUFK
5235907,19,68309,5,18,0.0,0,2018-02-03,DSGDYBJR2922OEY4BQYZ
1781029,12,68315,5,18,0.0,0,2018-05-07,S60QI5NN7230I38UQU3P
5741850,19,68437,5,18,0.0,0,2018-03-12,XM2W9MOA436Y0D2WLKQA
5877519,12,68732,5,18,0.2,0,2018-04-11,WJROQ2S9TPZW0XR4H8GH
1849870,12,68974,5,18,0.1,0,2018-01-13,7WLJ2J200LFVNYLLT7Q5
2998307,4,68975,5,18,0.0,0,2018-01-10,536ZFFBJSJNA7C5JL9SO
2219523,19,69037,5,18,0.0,0,2018-01-21,2VQKQ1NN0SFZ18Z690JZ
614653,12,69150,5,18,0.0,0,2018-05-07,QP87RNZKZMPF0VZEGM8K
881606,12,69276,5,18,0.2,0,2018-03-22,RXNBKB0FEVR8Y8R3WFBH
225886,20,69290,5,18,0.0,0,2018-03-27,EP16RIZ9GOGQ8ZBP0HRI
2530704,4,69318,5,18,0.0,0,2018-04-27,NO9DVO71HFLD8W0K8DYG
1546094,4,69379,5,18,0.0,0,2018-05-05,79CVU9VA33LTC1WOZ2UV
2752965,4,69642,5,18,0.2,0,2018-04-10,VZ0DIS9TIMMW6XD2F8YG
4001569,12,69682,5,18,0.1,0,2018-03-12,CS93R3QPV19CJCC6NMKU
1477913,20,69901,5,18,0.0,0,2018-01-21,JXUNSCEK65C8CWMUV10L
4792458,20,69960,5,18,0.0,0,2018-03-20,3AWKDUM455GN3YSEJDK0
5903037,12,70217,5,18,0.0,0,2018-01-30,MWON3TDDZWJQYTBI7R93
5299130,5,70269,5,18,0.0,0,2018-01-25,0N70V13CCFRQYQK4YS3N
6143528,20,70418,5,18,0.0,0,2018-03-07,1SQUR0AFM8OZVTKA3ZX7
465278,20,70499,5,18,0.0,0,2018-01-28,OMPIEMQI0G1VP95S2XMD
6053377,20,70864,5,18,0.0,0,2018-05-09,3CEX3ZRI3RIIE2P6HD75
3859152,13,70894,5,18,0.0,0,2018-01-11,XRQSR11LPLSCNC2SWXHI
2424292,20,71641,5,19,0.0,0,2018-03-16,MNOQ0TH252629DGK7A5N
1422905,21,71856,5,19,0.0,0,2018-04-27,SPKPNCFBT1BU5I8ZMW2W
2988401,13,71884,5,19,0.2,0,2018-04-11,6AWHEYNN9HBID00YF8TT
2211221,21,72000,5,19,0.0,0,2018-03-08,QJ0N0DNY8CU75KVZGK2P
505214,5,72127,5,19,0.0,0,2018-03-09,VSFTZI4XG5FFFLE0AUV2
5148745,21,72137,5,19,0.2,0,2018-01-18,MIEKXNJ5PCTJX8ZX72EU
3052912,21,72158,5,19,0.0,0,2018-04-14,918Q9NMD9F8ME5J4CWFX
3155997,21,72231,5,19,0.0,0,2018-04-04,KRX65OPMR704WR3PC26I
300332,21,72276,5,19,0.1,0,2018-01-03,YQ5EWDYB6AN8B6XZX6ZO
5478927,13,72283,5,19,0.0,0,2018-04-21,7MA5FWQXGV578LFD4B5C
2080952,5,72306,5,19,0.0,0,2018-04-02,RNJACX9F6NW5526I7HLE
3077202,5,72332,5,19,0.0,0,2018-04-02,MZX1NK1E51TAWIHJXF9S
6337526,5,72423,5,19,0.0,0,2018-03-30,ZCZFYMY4DW2WYFJ7V9XY
3629737,21,72450,5,19,0.0,0,2018-01-08,LOTVJJL9F50IZAWCP6A0
5753755,6,72600,5,19,0.0,0,2018-03-11,E9ZFJJHKB0WK8SVWCPCE
5038209,6,72729,5,19,0.0,0,2018-01-18,JLRZ13OFE3Z0EEB42HFZ
3121378,6,72853,5,19,0.0,0,2018-03-24,Y6UFZNTHPC3I1OWU2O6R
5176706,13,72878,5,19,0.0,0,2018-04-09,7MQA36UQWV5UR4D6B5SY
3286768,13,72904,5,19,0.0,0,2018-01-11,HJ8PY8FAAFGQ3MR5SGYY
194367,13,73001,5,19,0.1,0,2018-01-30,15VV86ZL91JQGDXB9YUT
463546,21,73017,5,19,0.0,0,2018-03-20,7Y5WXOV8I6SY4DXWYE33
3410920,6,73321,5,19,0.0,0,2018-01-12,41JM4X9PTH96CPR7A4JY
6044620,6,73424,5,19,0.2,0,2018-02-23,9LYJT81SQ6T74P5QITPP
4314460,14,73431,5,19,0.1,0,2018-05-06,ACL7RW60XHQX0KOTTRSE
4200643,21,73491,5,19,0.0,0,2018-01-26,9JZUP4ZSGMPHTRWT1F7K
885492,14,73603,5,19,0.0,0,2018-04-13,J8FWSH9JRYNXZHKRWCKX
154718,21,73853,5,19,0.0,0,2018-01-15,KNKVQ9KLQO7BJ9IB7ZVD
3726730,6,73875,5,19,0.0,0,2018-05-07,RVX31CEXOUJC7H0Z6BI0
3571418,14,73963,5,19,0.0,0,2018-04-14,ET84HPAWPRTS4N8E4KH6
2211961,21,74099,5,19,0.0,0,2018-03-17,C3FO2G31RDGZP2WJVB2C
6298281,21,74177,5,19,0.2,0,2018-02-14,X7BLRXH681R4V6E345VD
4404202,14,74306,5,19,0.0,0,2018-01-13,G1HZLRJKH5EFPTO49S3V
6437089,14,74366,5,19,0.0,0,2018-03-15,JBL1PTM9PNE9GRJCDI8V
4587197,14,74680,5,19,0.0,0,2018-03-08,30940RJW9J0KUUIPENFI
2073139,6,74743,5,19,0.0,0,2018-01-19,COKH2OJTSB8Y364X21NX
4765499,6,74873,5,19,0.0,0,2018-05-07,UBA9TV1TMJTC6YHDF2YA
1350144,14,75062,5,20,0.1,0,2018-03-18,Y40SFFL6ZTMGB0X9CV2S
4246831,22,75117,5,20,0.0,0,2018-03-31,3B8G9DBM62DFSMXDRACK
2449161,7,75202,5,20,0.0,0,2018-03-23,TT0PYWJP44KIRL2XAFQY
5911096,14,75436,5,20,0.0,0,2018-01-23,KEFLKY7K6UV3GRU5S35Q
5692416,14,75505,5,20,0.0,0,2018-01-16,LI4K6S8PNW6GT9K31N8F
2239323,14,75707,5,20,0.0,0,2018-04-04,848GL85ZZX6B1I0ZHO2L
5217230,22,75797,5,20,0.0,0,2018-01-26,M5XJZ0ZMV2WOSPAPYVK8
817694,14,75828,5,20,0.0,0,2018-02-20,SFJN8PKZWZSP9YJ60008
566955,22,75915,5,20,0.0,0,2018-04-27,0ZT94O62GHMQ3OKXNDV6
2192919,7,76166,5,20,0.1,0,2018-01-21,F29PTH1Z4ASBF88HGN4D
6669287,15,76289,5,20,0.0,0,2018-02-05,8VXX59UAKQRIJRSA2DV2
3253156,15,76541,5,20,0.0,0,2018-02-16,ME3Y8Z6XN0039JYR5R60
2689737,7,76651,5,20,0.0,0,2018-03-28,ZS0DNYJWOQVJK845HJ57
5032617,23,77165,5,20,0.2,0,2018-01-26,01H9E77EWIQISXJ5VG9I
4427386,23,77196,5,20,0.2,0,2018-04-22,999OEQJOUHCNBGBZ1N6M
4019657,23,77240,5,20,0.0,0,2018-01-30,AKS9P4W56810GYKB953V
4241048,7,77247,5,20,0.0,0,2018-02-07,EJ3NYCFTFB7VAQWSNPSL
4613850,23,77377,5,20,0.0,0,2018-01-24,CE4XRNTX2NDHYPCMYFH0
4320365,15,77621,5,20,0.0,0,2018-01-28,V89LH47I8GQCBT2GATI3
3993471,23,77790,5,20,0.0,0,2018-04-06,IQ3UD9WWBENG1SQXIBTZ
327180,23,77942,5,20,0.0,0,2018-04-18,LSAOZBOJSKPQ9LEFCKK7
4494340,23,78034,5,20,0.0,0,2018-05-05,SRPC5A8IH0SUJ4Q2CVQR
2915130,8,78223,5,20,0.0,0,2018-01-29,68LAT48BFJXSSKHULEJS
1658530,23,78317,5,20,0.0,0,2018-01-16,XO0FX0UCAKPYY08JBZZP
2533393,8,78400,5,20,0.2,0,2018-03-08,NQO7E6GFXBC2S7AIKWUM
4588379,23,78470,5,20,0.0,0,2018-02-02,I8JSWVD17A3KI7YAG34I
3948040,23,78552,5,20,0.0,0,2018-04-05,VPULFXWLWBCEKR0HEMPE
6556382,23,78581,5,20,0.1,0,2018-05-09,8G4FZ7O884DPGFP0WQUD
4751745,8,78902,5,20,0.0,0,2018-01-28,16T16E0KAQCMZEYXDI2M
609622,8,78961,5,20,0.0,0,2018-03-25,D7GT54TGALPS036YLGJE
3656975,16,79104,5,21,0.0,0,2018-05-07,5V22QFAKUK5BSKH5F3DY
5228740,8,79142,5,21,0.2,0,2018-05-01,DKV4I16ST04FGJVM3TV9
6058658,16,79363,5,21,0.0,0,2018-02-05,SIFPMKYY1K2JHWY6V66H
4720665,8,79456,5,21,0.1,0,2018-05-08,OCAJLSHJRI8I5YECT3KP
3793619,1,79487,5,21,0.0,0,2018-04-01,S2HCKY4O51ZJTU6WY7Z5
4561362,1,79638,5,21,0.0,0,2018-04-29,AY2BT6I8HX382U28D83N
2825952,8,79735,5,21,0.0,0,2018-04-12,YI8RNSYOHMY7HDMOGGAU
6160048,1,79755,5,21,0.0,0,2018-04-14,Q8R7JLFSUEKTDXRF3BFP
2728810,1,79797,5,21,0.0,0,2018-04-27,3DWT4795NROS028Z7KVC
3857075,1,79952,5,21,0.0,0,2018-03-23,ITAU439Q2B6BUDIOD6YM
551935,1,79984,5,21,0.0,0,2018-01-06,KHBEDWBD65W7TRBK8M80
2747620,9,80630,5,21,0.0,0,2018-03-11,O5RIPJINYSTFIT8RY3LK
990477,1,80800,5,21,0.2,0,2018-02-13,GO4HSCDUMSC54WH4EV56
3309253,1,80884,5,21,0.0,0,2018-04-28,XOWG7CP9GKI170MF0D7E
5406148,1,80891,5,21,0.0,0,2018-01-28,PVHUOQDM1BBY3UNVXBM5
5728286,16,80947,5,21,0.1,0,2018-02-11,UNUGJMWI2HTRAYL2N1BC
6508368,9,81008,5,21,0.2,0,2018-04-01,5SXHN1QD64SACKIQU1EQ
2726385,9,81076,5,21,0.1,0,2018-04-07,ZNRGY3614MJQ2OY0T296
3665981,1,81080,5,21,0.0,0,2018-05-01,EF5CILKPUGCGGPGJ57IO
5579350,9,81156,5,21,0.0,0,2018-03-30,XI5553UXM3CRG69J7UCV
5749360,17,81256,5,21,0.0,0,2018-05-04,A8MGTE7OUVZMBXXZIN10
438356,17,81393,5,21,0.0,0,2018-03-01,694QVSVNR6MNH194AZSU
441728,1,81833,5,21,0.0,0,2018-03-14,BE7P0T8BLL0TKNRB1MQ2
3166881,9,81888,5,21,0.0,0,2018-02-10,RJFMGR22LAGD489ODC2B
4716030,2,82060,5,21,0.0,0,2018-01-27,199NFF2TFHWEDYEWKEP7
5830261,9,82217,5,21,0.0,0,2018-02-03,JEO9ICNBTGHIA07RMG6T
2212814,2,82234,5,21,0.0,0,2018-03-08,BQNV9RSR86AKZRJVDBC7
3948805,2,82240,5,21,0.0,0,2018-01-04,5PNSUY9L9YD4A74YQPNJ
841773,17,82339,5,21,0.1,0,2018-03-27,JPA07PEK9C70OGD9NOBG
5728964,9,82398,5,21,0.0,0,2018-01-25,5L8Z5F7X9D6WT6L623TS
4924751,2,82484,5,21,0.0,0,2018-01-18,DLAEJQU3FFVFZ33KZE3B
5692712,9,82487,5,21,0.1,0,2018-02-17,6D9686OZFUL6C9RNXUW7
428496,9,82544,5,21,0.0,0,2018-03-29,63ZL63QIE6TLXHV8NP1C
2569364,9,82556,5,21,0.2,0,2018-02-28,7G5KGPX6XHSNU5JX7VDQ
5884420,9,82566,5,21,0.0,0,2018-01-17,DB9HMJSBSNLC5HM3GYF3
4040049,17,82595,5,21,0.1,0,2018-03-01,XGJDYNKD28NRP65MRD5N
928519,9,82670,5,21,0.0,0,2018-04-22,R2UOLMXYSVS89ZUY6IER
2013657,9,82731,5,21,0.2,0,2018-03-30,764PL0VODNYU5C806BZ6
4828665,2,82813,5,21,0.0,0,2018-01-16,ZQ5TSCZAOV83ODLWGQ9O
639616,2,82851,5,21,0.0,0,2018-03-15,B02T3TKAHCQ6PBM2YDEV
6458171,2,82908,5,21,0.0,0,2018-02-05,3Q8FTJ7UDSPGMBXAZEVN
5393949,2,83043,5,22,0.0,0,2018-03-27,HRVVKI9GA41EFQ1QBG10
3441239,2,83087,5,22,0.0,0,2018-03-16,ZOZAJS9F4HETZZ12KVWU
2446946,10,83144,5,22,0.2,0,2018-01-16,M8CHTBK8QHRHSKHV7KQD
5027154,17,83390,5,22,0.1,0,2018-01-15,L9SLVP7SNQB6WQIOQRKR
3932984,2,83459,5,22,0.2,0,2018-01-26,OT2EWDY78VG4YXFVVDGR
4099609,17,83538,5,22,0.1,0,2018-04-08,QY19AHOR3MOYK49UQPW0
3249092,18,83808,5,22,0.0,0,2018-01-06,CF9AZXU6ATRIWA6E3J0Z
2195643,18,83925,5,22,0.0,0,2018-05-09,O8SVHTKFRJ6S5KDCCC4P
2143840,2,83956,5,22,0.0,0,2018-01-27,6ZLDSR2IEDUNJYPFAH96
2962823,18,84016,5,22,0.0,0,2018-02-18,Q4YDQTUVMJS1884RDL3J
5337608,2,84141,5,22,0.1,0,2018-03-06,EBEHKYQ4XNU1IO4FSAUX
1367814,10,84388,5,22,0.0,0,2018-02-23,LF9VGX6Q5K4K25X1Q5FE
6442771,18,84468,5,22,0.0,0,2018-04-04,4CTC0Q4WHYXV839T42WJ
4640452,2,84512,5,22,0.0,0,2018-01-18,ENTJZGISWOU96GEDBE1V
1649482,10,84596,5,22,0.0,0,2018-03-08,UWC3AZZ80ITGG0D5EJJ0
3264404,3,84675,5,22,0.0,0,2018-02-07,I24D4MK727RDRYCOHIIB
2731846,3,84752,5,22,0.1,0,2018-04-27,8UIN1AC39SESJAPTYXS8
3409646,18,84799,5,22,0.0,0,2018-03-08,NNC2UI6E67UGBNEHCZZI
5061312,10,84985,5,22,0.0,0,2018-03-03,772JB6WZCYTAPUDYGPFF
1606959,18,85074,5,22,0.0,0,2018-05-05,N208DU9NMND4QAZXR1VH
3425554,10,85147,5,22,0.0,0,2018-04-16,L8NIB1UQID28C5IEHOVG
653232,18,85378,5,22,0.0,0,2018-02-14,BFEAS3YJZHMRNIKA9CJ4
2330508,11,85540,5,22,0.0,0,2018-03-12,EVRCJ3WH20K0QJLCZHES
6100189,18,85575,5,22,0.1,0,2018-02-16,RWC11F2Z93QMHHBOEX69
3150806,3,85651,5,22,0.0,0,2018-03-11,XFU5K7BWYQEPUNRUQ47G
1383119,3,85716,5,22,0.0,0,2018-01-14,RO5RCHTULUJQ87LPSI2R
985803,3,85871,5,22,0.0,0,2018-02-02,K493NMIL82YYUVNS63ML
4536452,18,85962,5,22,0.0,0,2018-02-14,93OU5MTYDF13RVYZ9J95
4776683,18,86079,5,22,0.2,0,2018-04-07,HBS5VE2CRHQR9P1U2KZE
777113,3,86335,5,22,0.0,0,2018-04-24,H8DLTTIIFRL9RZW2WLO5
1483787,11,86340,5,22,0.2,0,2018-03-22,6N8UPK71R4AKW5WPWR9J
164580,3,86369,5,22,0.0,0,2018-02-02,Q4I97HQFLHMW63PL5RQI
4035734,3,86389,5,22,0.0,0,2018-01-28,KMLVS0MBPVI98T9ZIA2G
1235592,11,86462,5,22,0.0,0,2018-04-05,95TFTA6QN52FQPM8C1YV
1225450,19,86485,5,22,0.0,0,2018-03-19,W1XSVUC9ZA14DTM5DC2M
6665016,19,86529,5,22,0.0,0,2018-04-12,ER16HCZC8V4R5CLDDIF8
2787716,11,86784,5,22,0.1,0,2018-03-08,P6AUU00YDF7AND0BR9S6
1257006,3,86837,5,22,0.1,0,2018-04-13,ZI5524V2ZP3B2U0TVAU1
1545884,19,86894,5,22,0.0,0,2018-05-03,Q32LB12KBWVBQTK08MYE
4884189,11,87100,5,23,0.0,0,2018-03-29,4NFXNN89163PI35TP06W
3671923,4,87566,5,23,0.0,0,2018-03-06,HYWMLZB8V9515DKDDX1E
4641096,19,87644,5,23,0.0,0,2018-02-20,3DANYW4UVUJRNIFHCGZJ
