SalesID,SalesPersonID,CustomerID,ProductID,Quantity,Discount,TotalPrice,SalesDate,TransactionNumber
5226313,3,66260,7,17,0.0,0,2018-04-24 18:47:41.42 UTC,YMC45CUTGTEK0XWW3C7L
4394450,3,66290,7,17,0.0,0,2018-04-09 00:46:48.18 UTC,STC5LQO47VQIQCNK9TX6
5802767,11,66339,7,17,0.1,0,2018-04-22 09:11:12.21 UTC,3OZOE3RN8X5ULLY6C1TR
2803682,11,66375,7,17,0.0,0,2018-01-24 04:28:00.12 UTC,87P3D01HZQ82WUSWE9CD
4269396,11,66395,7,17,0.0,0,2018-03-11 03:56:26.55 UTC,CXT106HFVWHEMBANM2XH
4577811,18,66472,7,17,0.1,0,2018-01-05 18:14:52.98 UTC,7ICSGO229D416K48FGOD
3219466,18,66661,7,17,0.0,0,2018-03-03 13:26:56.21 UTC,1KAYNXZD9M1YYIP6R5LP
3568019,11,66715,7,17,0.0,0,2018-02-27 07:24:48.63 UTC,QVZD3LDOYOTS1Z25VWPB
2766695,19,67075,7,17,0.0,0,2018-05-04 23:02:37.57 UTC,1BGSR5TH242MA25GYOK0
4523527,11,67467,7,18,0.0,0,2018-03-30 12:26:21.13 UTC,V13M25KWCKDJOQO1AEZ8
2313336,19,67495,7,18,0.0,0,2018-01-23 02:03:28.21 UTC,5GJS0OFB6E9DTMBCB2EP
2711679,11,67786,7,18,0.1,0,2018-05-02 12:08:14.35 UTC,MBCH1B1WV5CPEGMQWMBZ
2563659,4,67832,7,18,0.2,0,2018-04-23 17:04:36.65 UTC,5K1GZAL88Q1OQO5CB7TQ
3341518,11,67837,7,18,0.0,0,2018-03-05 21:08:15.48 UTC,E7EKCVI5XUJMGPHYVE96
5012891,19,67870,7,18,0.0,0,2018-01-04 12:30:29.96 UTC,KCWL5ON98H8DHHNLWFP3
4759036,4,68028,7,18,0.0,0,2018-04-18 04:50:33.01 UTC,CBU4RRHZVBC9YSPZIWVY
4817288,19,68225,7,18,0.0,0,2018-02-23 06:04:48.19 UTC,2R70FH86Y2N0I71LP85P
4943004,11,68277,7,18,0.0,0,2018-04-13 11:49:59.99 UTC,QRDWUK3Q625HLCOF3QR0
6201399,11,68335,7,18,0.0,0,2018-01-17 00:43:14.74 UTC,6KCOZJJR30B1BQIY1GHZ
2692762,4,68404,7,18,0.0,0,2018-02-22 04:02:15.77 UTC,2O5X1WK4694ZBDK8HQWW
5773735,19,68524,7,18,0.1,0,2018-03-14 14:31:42.88 UTC,C86B30HF61IGK8VYCM7E
2935652,19,68545,7,18,0.0,0,2018-03-14 09:29:05.33 UTC,VUT2S5GLLQLE75JX7SAX
2211752,19,68609,7,18,0.0,0,2018-01-29 05:36:07.64 UTC,U7D95OQZPVRGSEI3D61H
3083105,12,68806,7,18,0.1,0,2018-03-27 02:11:25.08 UTC,NRDPE62A9BYWUIE630M6
1577256,19,68824,7,18,0.0,0,2018-02-03 09:55:26.04 UTC,2IIOOB276O5LA86IMKC4
634258,4,68984,7,18,0.2,0,2018-03-11 08:48:26.48 UTC,MIEGQ7N4OY4R549H1WQK
2342005,19,69033,7,18,0.2,0,2018-04-27 08:56:35.37 UTC,EMXOCGXWO2AE3NOPDOSQ
2974007,4,69062,7,18,0.0,0,2018-04-09 12:29:18.05 UTC,C7Q162ZMDPV1HC2QZRNC
495898,12,69191,7,18,0.0,0,2018-01-24 13:13:49.39 UTC,1JC4BFLWAZ2BJQ7JOU6G
448717,20,69344,7,18,0.0,0,2018-02-21 21:47:55.07 UTC,NHQAC65KAWNGZNUQDBQK
1044247,4,69396,7,18,0.1,0,2018-01-01 16:43:32.64 UTC,XC0BMJP54WXGVL0EIW0Z
166830,4,69412,7,18,0.0,0,2018-04-18 19:52:36.53 UTC,0VCAJ2ZW52GSP78GEM1C
3687243,4,69466,7,18,0.1,0,2018-04-21 09:37:45.42 UTC,I992NRQESATT1D2QV0DB
5050892,12,69490,7,18,0.0,0,2018-04-03 20:54:53.11 UTC,JEAFL6FYJ56HUH65S5BJ
6562326,4,69519,7,18,0.0,0,2018-04-03 01:04:47.55 UTC,VXAN73E6X6B4AG8XBYA2
986695,4,69533,7,18,0.0,0,2018-01-14 19:43:34.77 UTC,V1O9R4Z85URG22N48RAM
3810483,12,69637,7,18,0.0,0,2018-04-26 22:41:38.81 UTC,ULX4P8B360ALVA8MSUPK
3382742,20,69640,7,18,0.0,0,2018-03-08 11:28:56.79 UTC,6FZKS0RWSQTUAVYEW66U
258605,12,69645,7,18,0.0,0,2018-01-30 03:33:12.54 UTC,JUKMMMV74ZHLBHQCVPJL
2111886,20,69738,7,18,0.0,0,2018-04-18 01:36:24.59 UTC,NHICBWYIXA0RDX7OC3FD
3366631,4,69855,7,18,0.0,0,2018-03-21 00:49:00.43 UTC,6Z6ZDA9WUHLTHU4ROEH7
1640850,12,69868,7,18,0.0,0,2018-03-16 16:19:15.87 UTC,8UDSJLAAAQKPJPZWTOWY
3111233,12,69896,7,18,0.2,0,2018-05-03 03:28:39.23 UTC,A6S22PMW79QPA9NPITGE
1459419,12,69991,7,18,0.0,0,2018-01-18 00:58:59.9 UTC,ISCFPCBS4KFK197NUXHQ
5915511,20,70037,7,18,0.2,0,2018-02-17 13:23:24.97 UTC,3E8CMR7EP4KQ88E4JXN5
2987393,5,70120,7,18,0.0,0,2018-05-03 18:55:38.35 UTC,N5GRG54G06SSPDFDRD77
5137895,20,70256,7,18,0.2,0,2018-03-26 08:49:20.79 UTC,3FX1RI663YNZMFMUWCC2
938152,5,70384,7,18,0.0,0,2018-05-07 12:41:44.81 UTC,65NW2HSSVCLZ85Q0K7TQ
4667121,5,70394,7,18,0.0,0,2018-03-20 03:40:46.34 UTC,EY75N3JIWVDVJ85M2XAL
3956051,5,70529,7,18,0.0,0,2018-04-15 01:55:42.21 UTC,VSA9GFUQHVDSNZ2859NI
5148076,12,70603,7,18,0.0,0,2018-04-28 07:12:23.89 UTC,HMOTJ178R3B7D8M4ZNAA
5453,5,70816,7,18,0.0,0,2018-03-22 01:14:13.09 UTC,L8YEOSEAOHGCESAVP7LJ
1328863,12,70885,7,18,0.0,0,2018-03-31 15:49:47.95 UTC,YANDMMLM6580A1DSV5XF
900392,5,70963,7,18,0.0,0,2018-04-03 14:10:09.45 UTC,QP3VMTC6JE3HFKISNDPB
2667876,5,71082,7,18,0.0,0,2018-01-08 12:18:05.46 UTC,IX5PK9SQWR6IHS4JSEX4
723172,13,71282,7,19,0.0,0,2018-01-24 03:39:18.83 UTC,901HWE6MZ3MSP06OSVAC
1192380,20,71417,7,19,0.0,0,2018-04-10 03:20:23.18 UTC,LVCFT9RO7CA1S1OVFL5W
2893358,13,71492,7,19,0.0,0,2018-03-29 17:23:18.39 UTC,09ZMZ3KQMHWC30OG5FZN
6592863,20,71609,7,19,0.0,0,2018-04-10 17:07:22.22 UTC,ULCYY10LV80BBHHCN39L
5448841,13,71766,7,19,0.0,0,2018-03-24 23:16:31.32 UTC,E8Q5D0Y77QN6LXGODLGG
4130238,20,71794,7,19,0.0,0,2018-03-13 08:40:31.42 UTC,MRRMVHJ01S4D05SRA0UI
6118951,13,71803,7,19,0.0,0,2018-03-05 20:19:45.32 UTC,7L5YFMQR7OH63VTM8T7B
5983529,21,71883,7,19,0.1,0,2018-04-26 23:27:55.93 UTC,GZJ7ABC7UV86R43MCE3W
683922,5,72067,7,19,0.0,0,2018-03-01 13:47:07.2 UTC,V7K3ONNXIGK4BREDDUCW
3453303,5,72169,7,19,0.0,0,2018-03-24 20:49:31.55 UTC,ZRQNBHVV54MZG401P1MW
6579644,5,72209,7,19,0.1,0,2018-03-28 01:06:30.44 UTC,ISJ5G4B6MD93HYMHDUS0
692970,21,72368,7,19,0.0,0,2018-04-22 17:24:35.57 UTC,TP7GP42W3XOZM85LABN3
1109696,5,72425,7,19,0.0,0,2018-03-23 15:54:03.69 UTC,2Y0MVTLJJMNO4S1V8S9K
6387316,5,72430,7,19,0.2,0,2018-04-03 12:35:07.64 UTC,1T8RDOV4DNEJNV0IAPEV
3108585,13,72487,7,19,0.0,0,2018-01-30 17:56:40.15 UTC,2SGN9EIUBWEFAFXLMEFL
642127,21,72514,7,19,0.0,0,2018-02-27 07:18:53.41 UTC,FYKJL0RFKHQBW7W9JQRN
2911195,21,72517,7,19,0.0,0,2018-04-22 22:33:19.32 UTC,TA3ACUOWRHZIH4GH9ARB
4723295,13,72689,7,19,0.0,0,2018-01-27 08:47:08.31 UTC,ZP4XY1H03VMFUIMHC1FA
4366838,21,72755,7,19,0.0,0,2018-02-01 01:38:41.65 UTC,TOJK3ZX48W2N26CHQLGY
4666221,6,72779,7,19,0.0,0,2018-04-27 22:32:26.89 UTC,K7PD6ZFBYBAHMSV2WS21
303798,13,72788,7,19,0.0,0,2018-01-28 19:31:10.49 UTC,YZTUSXB06EUA6FDFD54N
5059025,21,72812,7,19,0.0,0,2018-01-13 15:44:29.64 UTC,VJPPGGY5271HG8RXI5D2
4785617,21,72891,7,19,0.2,0,2018-02-01 23:17:13.21 UTC,R1N1FXBL4GG8HHCZ6YBV
3003152,13,73328,7,19,0.0,0,2018-04-05 02:32:17.97 UTC,ZVLNBVJ7KHUY7TT7CS13
2936605,13,73337,7,19,0.2,0,2018-03-20 13:47:53.17 UTC,76IXL8JWWEAU80Q6OOEP
3531058,13,73414,7,19,0.0,0,2018-04-21 23:18:36.43 UTC,4ZAXHRHOQD4OGX9NNKJ3
4123441,6,73475,7,19,0.0,0,2018-04-21 11:15:54.78 UTC,WQOKNT3SSTDSD0QFOQEF
5953373,21,73618,7,19,0.0,0,2018-03-17 23:56:50.29 UTC,HPHCV0NH3S0XD38Y99EU
3954883,14,73693,7,19,0.0,0,2018-05-01 20:55:18.4 UTC,TQIDEYR0Z24KMHOMG5ZZ
3704403,6,73764,7,19,0.1,0,2018-01-09 12:53:16.93 UTC,Q7GF5H8OA0OTFBDX8178
1058602,6,73921,7,19,0.1,0,2018-01-20 12:19:25.99 UTC,E07YWOQDQHMTGF67Q2ZZ
5010101,6,74229,7,19,0.0,0,2018-03-19 11:36:47.28 UTC,Z9HCTG8C6D752F2X2WB2
766471,21,74305,7,19,0.0,0,2018-04-12 02:01:18.08 UTC,C5JCKP2UYWX1OXP9WAXF
5934235,22,74741,7,19,0.0,0,2018-05-02 16:23:10.51 UTC,CR0HFWTKW8GAWVTQYMP4
2464735,22,74747,7,19,0.1,0,2018-03-31 11:02:47.34 UTC,AG3W0TPVS89T64VM4EV7
1615344,6,74765,7,19,0.0,0,2018-05-04 16:08:55.63 UTC,2LMKL73UP2A2IJB2IIIY
4317779,7,75293,7,20,0.0,0,2018-01-28 07:31:24.02 UTC,ATNODZQE42K0N9I7IPL2
4691461,22,75485,7,20,0.0,0,2018-02-19 02:23:11.6 UTC,3212K0Z7B9V78RUBTYV7
5439534,22,75504,7,20,0.2,0,2018-04-11 19:00:08.18 UTC,UXX4XGXFDVZ701BR4PT0
4123988,14,75694,7,20,0.0,0,2018-02-26 09:32:29.67 UTC,U4ZIAWJA7D3M4NIUYTD1
6676655,7,76048,7,20,0.1,0,2018-02-23 04:13:05.32 UTC,STX9RJ0NTBPO4L94GNIT
2110642,7,76130,7,20,0.0,0,2018-02-01 13:09:03.81 UTC,RVFUY3T6HRLWKV3I3HQ4
243657,7,76353,7,20,0.0,0,2018-05-09 00:29:36.31 UTC,E1KN0OHH0OEM9I7RVIJ0
3795928,22,76487,7,20,0.0,0,2018-04-07 04:58:32.38 UTC,KEHKAO6AK78LPACL2KC6
197166,22,76512,7,20,0.0,0,2018-01-22 14:35:14.86 UTC,QQTSBPN48ERU7IVL2MZD
805135,22,76558,7,20,0.0,0,2018-04-18 12:52:42.58 UTC,87W71ZT1FQIW253WURX5
5950945,15,76616,7,20,0.0,0,2018-02-11 09:10:35.55 UTC,U7HILUPSQKKA0E359O14
332415,7,76643,7,20,0.0,0,2018-03-11 04:16:01.95 UTC,6CXXIDZ5LNSTJPXKZAQ9
2876114,15,76685,7,20,0.0,0,2018-03-28 04:23:16.74 UTC,ZKFYDM8I4EVTTZN1171P
2230092,22,76737,7,20,0.0,0,2018-04-26 15:55:01.58 UTC,M0S1JTE53B4UM5HT62WR
74720,7,76939,7,20,0.0,0,2018-04-08 20:47:22.56 UTC,RBGN78UAOEU18CQPB1UO
320343,22,76944,7,20,0.0,0,2018-03-16 07:41:15.72 UTC,7VFTD1S0ZOVKKZDGOS49
822087,7,76994,7,20,0.0,0,2018-01-07 12:48:30.69 UTC,600SKZJJ5S1Z3D1TZEIE
2256369,15,77111,7,20,0.0,0,2018-03-18 01:14:17.89 UTC,REDHFFPU2WEZ6DON5Y2U
5328687,15,77114,7,20,0.0,0,2018-01-01 03:00:04.59 UTC,3F7841U1WFNPLF43B3EK
6241207,7,77353,7,20,0.2,0,2018-03-27 20:42:25.58 UTC,EBCA428OQ93XSIAJR5S0
3886646,23,77507,7,20,0.1,0,2018-02-11 01:51:46.83 UTC,5IUSZAB05JWKU0NQ8Z2Y
4630524,15,77610,7,20,0.0,0,2018-03-24 18:10:38 UTC,9XRBQ45UZUDDNZ8E9250
359167,15,77800,7,20,0.0,0,2018-03-14 09:01:39.9 UTC,26VXQT3U9ATKNCORH6QH
5736959,8,77843,7,20,0.1,0,2018-02-04 22:39:21.66 UTC,VIGG99SPMJC2V86C2FRX
1507597,8,77867,7,20,0.0,0,2018-01-24 01:46:30.19 UTC,GX4J8SSO9Z6BBBUAKKKE
1160094,8,77986,7,20,0.0,0,2018-01-31 20:04:20.87 UTC,U4HVZRPVJ17AME93KFFN
3443951,15,77998,7,20,0.0,0,2018-04-25 17:58:52.24 UTC,CSXSUV6VPOI272AKOLTQ
4271287,15,78101,7,20,0.0,0,2018-01-12 06:43:07.85 UTC,HBTWRCC5CUDK4G0SXV9J
6426270,8,78252,7,20,0.0,0,2018-03-01 15:40:52.35 UTC,6A4Y9U488LVJKMLGVN3I
2690414,8,78402,7,20,0.0,0,2018-02-11 12:41:32.32 UTC,4KXZPCZZIB6ZJK4BAP9P
2774511,8,78494,7,20,0.0,0,2018-04-13 10:19:07.42 UTC,WIYL3C0PYYJ4AX01FF9T
103043,23,78682,7,20,0.1,0,2018-02-09 04:11:33.91 UTC,IXR9JEYAAS2NBJ35RFWH
5962695,23,78976,7,20,0.0,0,2018-02-25 03:21:38.02 UTC,R7AAA1U2JDSCEKGGZRPO
47840,23,79152,7,21,0.1,0,2018-01-01 23:44:36.03 UTC,ISCB8SPQXGH4TGRIAG5T
3943063,8,79266,7,21,0.0,0,2018-04-12 06:33:33.54 UTC,9BGIOX7QLXL466XAO0YF
2943201,8,79278,7,21,0.0,0,2018-01-17 21:52:21.49 UTC,2PPTWJO249BM965COUQ9
5874179,23,79311,7,21,0.0,0,2018-01-06 17:09:46.03 UTC,F6XAUSXNDHF50PBHIC64
5698424,8,79368,7,21,0.1,0,2018-01-04 19:07:22.74 UTC,ODN3D4VJ4TA5EFVNU6IJ
4906265,8,79458,7,21,0.0,0,2018-03-27 06:03:56.81 UTC,QRUQURVZ3YKQ2CRF4OXH
388884,8,79716,7,21,0.0,0,2018-03-02 16:47:41.57 UTC,5Y4GA44V9XR5ARFR5SFC
5614921,1,79752,7,21,0.0,0,2018-04-21 02:43:39.57 UTC,BMEA7UAVMEHGOGG268CJ
2067406,16,79864,7,21,0.2,0,2018-02-09 21:27:27.61 UTC,IQFV5EQZWCWIKPT2LP3F
5661792,16,79874,7,21,0.0,0,2018-05-02 04:50:31.95 UTC,32PGG48AF9KOPXLD4BL8
3800460,16,80148,7,21,0.0,0,2018-01-27 17:04:49.45 UTC,8THK6Y5Z2AO94VF36P8Z
3699541,1,80171,7,21,0.0,0,2018-01-30 16:56:57.97 UTC,2MAYYXPGJA6ZGVGE7XZJ
5381620,16,80371,7,21,0.0,0,2018-02-04 04:55:29.07 UTC,F9DPTQ0XNRQHRSM9H0J1
4189036,1,80511,7,21,0.0,0,2018-02-22 14:10:31.18 UTC,QVY91OSNT2PPZZIR9ZLU
5737226,9,80834,7,21,0.0,0,2018-01-19 05:01:58.06 UTC,2PI9C7GW3XMH48LCTTLF
3651194,16,80842,7,21,0.1,0,2018-03-15 01:48:32.31 UTC,0I1TCJ6HZUBN978YVNOR
2000328,1,80919,7,21,0.0,0,2018-02-19 01:37:49.66 UTC,5W17R4VWJO1Y5I4NEPYN
3897022,9,80923,7,21,0.0,0,2018-02-08 09:52:18.08 UTC,KJRUSNOC166SBKZOWXHW
6528451,1,80941,7,21,0.0,0,2018-02-22 19:37:48.05 UTC,WMF989U5NEBBG1SBAYN6
834044,1,81094,7,21,0.0,0,2018-04-29 12:48:04.17 UTC,8PDWTY8B5MO1I1JIUKI4
2923455,9,81259,7,21,0.0,0,2018-03-03 18:14:29.09 UTC,BMHQZC8C0ZV3FRDO11RT
643543,17,81358,7,21,0.1,0,2018-03-18 04:39:10.84 UTC,F7JWHGDJYSG4ZDRFSE04
1320543,9,81498,7,21,0.2,0,2018-04-09 19:22:05.25 UTC,1NAVS9VSZZ79BHTHS4ZP
6223293,9,81563,7,21,0.0,0,2018-03-17 13:36:02.68 UTC,1BP335WGA6DJXTZQ430Y
3593502,17,81664,7,21,0.0,0,2018-02-22 20:22:11.94 UTC,FWHKMFW09PKK7OTZ65TC
488117,17,81716,7,21,0.0,0,2018-01-15 17:24:54.55 UTC,ISRPSAWIR20G2CKLJM1T
4467763,1,81925,7,21,0.0,0,2018-03-21 04:24:06.44 UTC,D9TRS18V49KW18TBG6H5
308232,9,81974,7,21,0.0,0,2018-03-14 04:46:30.62 UTC,SAE2YEWZK76191FW11VM
1650803,9,82024,7,21,0.0,0,2018-02-18 08:02:22.95 UTC,7RJQ8GTROTALLH0FZSW6
425841,2,82168,7,21,0.1,0,2018-04-26 03:51:01.67 UTC,F4OWES7FZ3O8OVBXGL15
5228099,9,82472,7,21,0.0,0,2018-02-13 08:39:13.46 UTC,BV2PMYKLHFW47X2KT3ZU
5752825,17,82706,7,21,0.0,0,2018-02-04 17:55:57.35 UTC,R8SU7AWZG2QLNBUHFL7V
2926141,2,82734,7,21,0.0,0,2018-05-04 12:16:13.86 UTC,8VO8N0HNDEXJOGGX7ASJ
96150,17,82777,7,21,0.1,0,2018-04-17 06:25:33.64 UTC,BBUN18GKMG6HZBOV1KOA
4961088,17,82827,7,21,0.1,0,2018-03-08 14:12:38.69 UTC,2OHUIVBADT2UA26PPKPJ
3903182,2,82837,7,21,0.0,0,2018-03-04 21:12:09.77 UTC,GXJLPAJ9NED195L1KF33
3001861,17,82951,7,21,0.2,0,2018-02-19 19:56:56.33 UTC,X4UG9V39NQ1LSEYNILOE
4170792,10,83105,7,22,0.0,0,2018-02-22 10:16:00.58 UTC,RGRU0FP0SS726ROIT1DN
5388406,17,83790,7,22,0.0,0,2018-04-13 02:28:21.4 UTC,G7YDOQHPZZI040CK4ANF
4085549,18,84113,7,22,0.0,0,2018-03-17 11:05:04.63 UTC,5O36UI7G1O789H4DO6A3
2345731,18,84156,7,22,0.0,0,2018-03-26 06:56:27.05 UTC,WHYA57X341QF1ZQJKKLI
1726381,2,84205,7,22,0.0,0,2018-01-15 06:45:22.27 UTC,8PTLHJ5BOQDF2G75IZMF
3338449,18,84274,7,22,0.0,0,2018-01-02 23:33:26.02 UTC,1XM36C5FEUGB6QBXKOYU
124189,2,84294,7,22,0.2,0,2018-02-22 10:06:39.81 UTC,KX1S8OGY3RYNU3NNGYWZ
3812182,2,84375,7,22,0.1,0,2018-04-07 03:25:40.62 UTC,STLSEY39X302Y39ZCXLG
2924141,2,84545,7,22,0.0,0,2018-03-08 22:27:33.53 UTC,AYHUFKJ2DO7MRFH6K4DR
6405175,10,84576,7,22,0.0,0,2018-02-15 18:53:05.47 UTC,0BEPR2SJNOOUOOXQY117
5837231,2,84704,7,22,0.0,0,2018-02-09 02:21:03.47 UTC,Y6SEJZY53GBZWK8BT7TR
6459457,3,84980,7,22,0.1,0,2018-01-26 08:31:26.53 UTC,NVMHW9WVL8E1EWL8K14N
2164480,18,85195,7,22,0.0,0,2018-02-27 20:56:26.95 UTC,6PEAI54JO2BV69VU0875
679038,3,85218,7,22,0.0,0,2018-04-05 21:06:41.57 UTC,KHY38ACU0W5QVIT1YOMQ
6447726,18,85409,7,22,0.0,0,2018-04-26 22:47:09.32 UTC,3Q6YV9B2CGGE5EB9YE79
6555569,3,85415,7,22,0.0,0,2018-02-08 21:48:08.02 UTC,1I6ZKR2TIL0Q705W1KIR
5433991,10,85491,7,22,0.0,0,2018-02-04 10:20:10.66 UTC,5HAL9VXB43ZYHKCDB0PU
4109035,3,85940,7,22,0.0,0,2018-05-02 12:05:00.17 UTC,HBNWF19G9ATSKZFOQKO2
3595922,3,86011,7,22,0.1,0,2018-03-24 19:16:50.72 UTC,30P4769XJ294WMHRMJL6
4987827,18,86034,7,22,0.0,0,2018-02-25 17:08:43.44 UTC,SH6OAXW0JCSWENZQCPEJ
4166484,11,86072,7,22,0.0,0,2018-01-09 19:32:34.29 UTC,Y889IILB4RQJJSTTLNFL
1335623,3,86103,7,22,0.0,0,2018-02-26 02:49:10.28 UTC,F3DEYFLO1O6YMQQEWFK7
6733882,11,86384,7,22,0.0,0,2018-03-07 23:25:57.09 UTC,VF6MNAUN5EIJIDJH6ZDJ
1111227,3,86422,7,22,0.0,0,2018-01-25 20:50:27.99 UTC,6MNZXWZZFFPADN7F615I
497028,3,86431,7,22,0.2,0,2018-02-22 02:01:56.17 UTC,TUMESKHF7XE3R39UPA39
6015203,3,86607,7,22,0.0,0,,PE4LNBCGML5FHXN53IV6
6213451,3,86611,7,22,0.0,0,2018-03-08 04:09:46.26 UTC,4CYSTPCF9D6LAQYHBOPC
1589737,19,86649,7,22,0.0,0,2018-02-04 12:50:13.35 UTC,MX88KRUCSXWBB71700BM
4029039,11,86752,7,22,0.2,0,2018-03-27 09:27:39.23 UTC,5AKVRSG7R7FDDHCOKIE6
4055289,11,86788,7,22,0.0,0,2018-02-25 02:57:38.56 UTC,K33TFNMUW6M1N5XUQMPV
1308739,19,86829,7,22,0.0,0,2018-04-15 03:39:45.66 UTC,54AN01UJX2A5C6V3Z7SX
916971,3,86941,7,23,0.0,0,2018-02-25 04:06:34.49 UTC,UDR00Q47ALTDWTXI6XMM
2878267,19,87029,7,23,0.0,0,2018-02-08 21:30:40.43 UTC,2L7MSF77T80OGS9F36JK
4516574,11,87301,7,23,0.1,0,2018-04-09 00:23:28.92 UTC,INT7UTUQ4FT9ATZOXUMX
1203343,4,87548,7,23,0.0,0,2018-05-05 09:22:39.22 UTC,2R6A9EFWPZONNZQ3MYV8
3661883,19,87674,7,23,0.0,0,2018-03-19 15:39:03.58 UTC,MLSGV2IA8JHK8UBZNPN6
4504730,19,87686,7,23,0.0,0,2018-03-15 08:22:26.14 UTC,OILZION7O774VKNEXXF2
5427773,4,87775,7,23,0.0,0,2018-04-14 02:20:21.58 UTC,46IN9JNLRKE9LAN4HLOD
3768712,4,88005,7,23,0.0,0,2018-03-28 11:54:32.54 UTC,3FTMP4Z9Z20NB3PL75JN
5314204,19,88181,7,23,0.0,0,2018-03-27 09:19:30.54 UTC,TEMK4MXSAU33P0PC14GL
6367210,12,88229,7,23,0.0,0,2018-03-01 22:07:57.25 UTC,C6DEGDP4ROID1B3NN0SJ
1665512,4,88373,7,23,0.0,0,2018-04-30 09:59:23.46 UTC,HOH3584S2L6MMMZKI6PK
2902331,12,88516,7,23,0.2,0,2018-02-08 19:50:35.38 UTC,LHOUGLCQ8H5JZSJTNXQM
6103538,4,88666,7,23,0.0,0,2018-03-07 20:33:48.98 UTC,38KF4X5KJ415X8O9LLRQ
4462743,4,88689,7,23,0.0,0,2018-04-23 01:37:46.76 UTC,SCRKWB4W1RX5NVPWZWTM
6248300,19,88703,7,23,0.0,0,2018-04-05 17:56:24.48 UTC,IBVSAC36C5LOMD6889CT
3624895,19,88820,7,23,0.0,0,2018-01-22 01:13:50.78 UTC,KYGUVH0OGMPZ61S239CS
1976669,12,88842,7,23,0.0,0,2018-04-19 22:39:52.74 UTC,BCMU8AEMD8BR56PW666O
1406900,12,88845,7,23,0.0,0,2018-02-15 15:08:11.18 UTC,AUSOIS2JD3CGBSZMN2LJ
5699096,19,88852,7,23,0.0,0,2018-03-24 16:42:02 UTC,SNDJPNLFJXBOSZ5HPTOX
6364893,12,88879,7,23,0.0,0,2018-01-25 14:05:43.02 UTC,X2WZA7VHA7KKS7D8Q3NZ
5555714,12,88920,7,23,0.0,0,2018-01-04 15:01:19.32 UTC,YIWDPJHWSKDJZQ2ZV81Q
812062,4,89045,7,23,0.0,0,2018-04-12 07:36:20.19 UTC,XN71AL6LFOIILNHCC32J
5875695,20,89191,7,23,0.0,0,2018-01-25 21:28:53.84 UTC,VTWYPE1WYUK9YA908LPD
3907017,20,89233,7,23,0.0,0,2018-03-25 09:15:37.86 UTC,JKMLU1DSSYH5DUG6B845
6238446,4,89327,7,23,0.0,0,2018-01-10 18:30:11.36 UTC,IIFMRHTCZQS0RCL3CWXX
4847787,20,89336,7,23,0.0,0,2018-02-11 06:29:03.58 UTC,EDUJMP3J6Y6P4TSONBM3
6421474,20,89419,7,23,0.0,0,2018-03-29 00:10:53.7 UTC,YNE9VU4R7BW56LX0QE0M
4858880,20,89506,7,23,0.0,0,2018-03-23 04:43:25.98 UTC,RCB9QEOIOLLPNR5771TF
266409,12,89933,7,23,0.0,0,2018-01-30 09:49:37.42 UTC,19BRVGSG93J6HB20MYN2
2753467,20,89981,7,23,0.0,0,2018-01-30 22:10:27.49 UTC,AWRWJFM89C2G732PHOSF
332910,12,90013,7,23,0.0,0,2018-02-26 12:15:41.39 UTC,5ZDKSQX53HKJJ2DHS6HQ
6389225,5,90075,7,23,0.2,0,2018-04-10 09:37:54.15 UTC,MJN1V4AGWWA2FV78ZGT3
4945424,12,90158,7,23,0.0,0,2018-04-04 07:57:32.07 UTC,7XTINVJARZDPM7X4JH5Y
2766757,12,90276,7,23,0.0,0,2018-04-05 18:02:33.88 UTC,W6D3JH7VCCW99K8ACTQ6
4122520,5,90318,7,23,0.0,0,2018-01-06 12:51:40.4 UTC,HCJP1LJM3C1L9QK8ZI57
5915277,12,90388,7,23,0.0,0,2018-03-15 18:29:25.82 UTC,CLL60D6596HI2T7JHURF
383806,5,90556,7,23,0.0,0,2018-01-11 02:26:14.11 UTC,0S7THXWSDLEB6Q7AESPB
2962514,12,90589,7,23,0.0,0,2018-03-25 02:04:44.06 UTC,768T0JNCKBM6QRG3AI58
5892641,20,90687,7,23,0.0,0,2018-05-05 07:52:35.24 UTC,29JZEC12YWB08TBXGOMO
1727366,20,90714,7,23,0.0,0,2018-01-09 19:19:35.5 UTC,1KT5VB979GZ3S6JK78GI
4592657,20,90943,7,24,0.2,0,2018-03-04 02:07:20.07 UTC,4X736EQNJ1VP4ORU8Y7Q
2796006,5,90975,7,24,0.0,0,2018-04-21 10:17:35.08 UTC,1SJ52AJLHM4UPKU4FWPN
3777623,5,90997,7,24,0.0,0,2018-02-26 13:22:18.18 UTC,D2Q3U2XSAHDNC1HORB5V
592888,5,91010,7,24,0.0,0,2018-05-04 05:06:49.9 UTC,0J7KBJX6PSPKRIV301R2
1464499,20,91035,7,24,0.0,0,2018-04-23 09:52:58.07 UTC,Q2J9EM1CKGAI1I1XHEEY
2679605,5,91166,7,24,0.2,0,2018-03-03 07:55:43.06 UTC,HW7R7G1VNR4OSI0WMWQ7
3496175,5,91196,7,24,0.0,0,2018-04-18 03:38:34.8 UTC,4PRZGKHVS3Y6UZGBZB4S
628161,20,91201,7,24,0.0,0,2018-03-07 21:26:30.58 UTC,NLNY5WTNWS2UK0BYV7TH
5052641,20,91239,7,24,0.2,0,2018-01-30 11:59:42.87 UTC,GBLP4H0GM8KW8JFKI84Z
